,Name,Category,Category_2,global_id,index,pop_place
8361,Московское высшее общекомандное военное командное училище,Спорт,Водный спорт,904451088.0,13555,3920.0
8362,"Московское городское Мещанское училище (в 1918-1930 гг. - Московская горная академия), кон. XVIII - нач. XIX вв., XX в., арх. А.Н.Бакарев, М.Д.Быковский, А.С.Каминский. С 1930 г. - Московский горный институт, где в июле 1941 г. формировались части 1-й дивизии народного ополчения Ленинского района",Культура ,Архитектура,2959026.0,4035,217.0
8363,"Московское инженерное училище ведомства путей сообщения (с 1913 г. - Институт инженеров путей сообщения им. Императора Николая II), 1890-е гг., арх. И.С.Китнер. С 1924 г. - Московский институт инженеров железнодорожного транспорта, где в 1941 г. формировались части 6-й дивизии Народного ополчения Дзержинского района г. Москвы и 2-й Московской стрелковой дивизии",Культура ,Архитектура,2955179.0,2707,283.0
8364,Москонцерт,Культура,Концерты,880899171.0,619,64.5
8365,Мотолодки,Парки,Аттракционы,5819880.0,140,5136.0
8366,Мотолодки,Парки,Аттракционы,5819950.0,164,8321.0
8367,Мужской камерный хор,Культура,Концерты,880886313.0,614,1135.0
8368,Музей «Дом Бурганова»,Культура,Музеи,477012621.0,631,1181.0
8369,Музей «Садовое кольцо»,Культура,Музеи,477013021.0,640,122.0
8370,Музей «Старый Английский двор»,Культура,Музеи,477013054.0,642,206.0
8371,Музей В. В. Маяковского,Культура,Музеи,1011450048.0,673,131.0
8372,Музей В.А. Тропинина,Культура,Музеи,477012445.0,629,297.0
8373,Музей К. Г.Паустовского,Культура,Музеи,477012680.0,634,8336.0
8374,Музей М. А. Булгакова,Культура,Музеи,881168298.0,657,57.5
8375,Музей Москвы,Культура,Музеи,926281218.0,668,1040.0
8376,Музей С.А. Есенина,Культура,Музеи,477012672.0,633,359.5
8377,Музей археологии Москвы,Культура,Музеи,477012236.0,621,962.0
8378,"Музей изящных искусств, 1912 г., арх. Р.И.Клейн",Культура ,Архитектура,2957733.0,3607,647.5
8379,Музей истории «Лефортово»,Культура,Музеи,477012858.0,638,677.0
8380,Музей истории ГУЛАГа,Культура,Музеи,639765772.0,645,973.0
8381,"Музей кустарных изделий, 1902-1904 гг., арх. С.У.Соловьев, 1911-1913 гг., арх. В.И.Башкиров",Культура ,Архитектура,2956106.0,3027,127.0
8382,Музей обороны Москвы,Культура,Музеи,864182326.0,648,2309.0
8383,Музей русского лубка и наивного искусства,Культура,Музеи,477012737.0,636,20.0
8384,Музей русской усадебной культуры «Усадьба князей Голицыных «Влахернское-Кузьминки»,Парки,Досуг,4331820.0,18952,5599.0
8385,Музей-заповедник «Царицыно»,Культура,Музеи,926857097.0,669,10764.5
8386,Музей-панорама «Бородинская битва»,Культура,Музеи,881180278.0,658,1878.5
8387,Музей-усадьба «Кусково»,Культура,Музеи,881168291.0,654,27365.5
8388,Музейно - выставочный Центр В.А. Гиляровского,Культура,Музеи,477012248.0,622,36.0
8389,"Музейно-выставочное объединение «Манеж», «Гостиный двор»",Культура,Музеи,880886321.0,651,206.0
8390,"Музейно-выставочное объединение «Манеж», Выставочный зал «Новый Манеж»",Культура,Музеи,477012999.0,639,12.0
8391,"Музейно-выставочное объединение «Манеж», Центральный выставочный зал «Манеж»",Культура,Музеи,477012407.0,627,34.0
8392,Музейно-выставочный центр «Дача»,Культура,Музеи,477012385.0,626,2513.0
8393,Музейно-выставочный центр «Музей Моды»,Культура,Музеи,660364118.0,646,206.0
8394,Музеон,Парки,Досуг,4331788.0,18938,366.0
8395,Музыкальный театр «Новый балет»,Культура,Театры,477012605.0,9017,1286.0
8396,"Мультимедийный комплекс актуальных искусств, Мультимедиа Арт Музей",Культура,Музеи,926009274.0,664,211.0
8397,Муниципальное автономное образовательное учреждение дополнительного образования детей Детско-юношеская спортивная школа,Спорт,Водный спорт,626248481.0,13407,6964.0
8398,Муниципальное автономное образовательное учреждение дополнительного образования детей Детско-юношеская спортивная школа,Спорт,Водный спорт,626248874.0,13408,6964.0
8399,"Мытный двор, XIX в., архитектор Ф.К. Соколов",Культура ,Архитектура,2955725.0,2893,102.0
8400,"На могилах: - Бодло Эмиля (1838-1916), - Бодло Пелагеи (1833-1913), - Бодло Ольги (ур.Прахиль) (1882-1910), - Бодло Поля (1870-1914), -Бодло Люсьена (1867-1909), -Бодло Ирен (1906-1913), -Бодло Татьяны (1911-1914), конец XIX - начало XX вв.",Культура ,Архитектура,13381297.0,7248,677.0
8401,Надвратный корпус с часовней 1801 - 1806 гг.,Культура ,Архитектура,2959842.0,4327,2815.0
8402,"Надгробие А.А.Замкова, 1949 г., ск. В.И.Мухина, бронза, гранит",Культура ,Архитектура,7675560.0,5468,1735.0
8403,"Надгробие А.А.Николаева, 1951 г., ск. Н.В.Томский, арх. А.Я.Кольцов, бронза, гранит",Культура ,Архитектура,7761410.0,6067,1735.0
8404,"Надгробие А.А.Яблочкиной, 1966 г., ск. Е.Ф.Белашева, арх. В.Л.Воскресенский, мрамор",Культура ,Архитектура,7793511.0,6099,1735.0
8405,"Надгробие А.В.Леонтовича, 1947 г., ск. неизвестен, бронза, гранит",Культура ,Архитектура,7688695.0,5587,1735.0
8406,"Надгробие А.В.Петрова-Сергеева, 1934 г., ск. В.А.Домогацкий, гранит, мрамор",Культура ,Архитектура,7744840.0,5967,1735.0
8407,"Надгробие А.В.Топчиева, 1965 г., ск. П.И.Бондаренко, арх. А.И.Заварзин, габбро, порфир",Культура ,Архитектура,7696687.0,5657,1735.0
8408,"Надгробие А.Д.Попова, 1965 г., ск. Е.Ф.Белашева, арх. В.Л.Воскресенский, мрамор",Культура ,Архитектура,7749310.0,6001,1735.0
8409,"Надгробие А.И.Алексеева, 1940 г., ск. А.И.Мануйлов, бронза",Культура ,Архитектура,13380730.0,6832,1735.0
8410,"Надгробие А.М.Третьякова, 1948 г., ск. Н.В.Крандиевская, мрамор, гранит",Культура ,Архитектура,13380361.0,6578,677.0
8411,"Надгробие А.Ю.Давыдова, 1887 г., ск. неизвестен, мрамор, песчаник",Культура ,Архитектура,13380582.0,6734,677.0
8412,"Надгробие Б.В.Щукина, 1951 г., ск. В.Е.Цигаль, бронза, гранит",Культура ,Архитектура,13380170.0,6441,1735.0
8413,"Надгробие В.А.Гиляровского, 1949 г., ск. С.Д.Меркуров, гранит",Культура ,Архитектура,13381503.0,7394,1735.0
8414,"Надгробие В.В.Глаголева, 1947 г., ск. неизвестен, бронза, гранит",Культура ,Архитектура,13380504.0,6678,1735.0
8415,"Надгробие В.В.Крамера, 1937 г., ск. неизвестен, мрамор",Культура ,Архитектура,13380548.0,6709,677.0
8416,"Надгробие В.В.Михайловского, 1920 г., ск. Н.А.Андреев, мрамор, гранит",Культура ,Архитектура,13380247.0,6497,1735.0
8417,"Надгробие В.Е.Морозова, 1898 г., арх. Ф.О.Шехтель",Культура ,Архитектура,7718655.0,5802,2090.0
8418,"Надгробие В.И.Тимофеева, 1858 г., ск. неизвестен, мрамор, гранит, чугун",Культура ,Архитектура,13380595.0,6745,1735.0
8419,"Надгробие В.К.Щербаковой, 1948 г., ск. неизвестен, мрамор",Культура ,Архитектура,13380856.0,6925,1735.0
8420,"Надгробие В.Л.Дурова, 1940 г., ск. И.Д.Шадр, гранит",Культура ,Архитектура,7632574.0,5102,1735.0
8421,"Надгробие В.Фролова В.А.Флерова, 1920 г., ск. Н.А.Андреев, гранит",Культура ,Архитектура,13380663.0,6791,1735.0
8422,"Надгробие Г.А.Тарана, 1950 г., ск. Г.Н.Постников, арх. Г.В.Щуко, мрамор, лабрадор",Культура ,Архитектура,13381322.0,7268,1735.0
8423,"Надгробие Г.А.Тер-Гаспаряна, 1950 г., ск. С.Д.Меркуров, гранит",Культура ,Архитектура,7643810.0,5197,1735.0
8424,"Надгробие Г.Д.Баньковского, 1949 г., ск. Н.В.Крандиевская, гранит",Культура ,Архитектура,7633100.0,5107,1735.0
8425,"Надгробие Георгия Михайловича Нэлеппа, народного артиста СССР (1904-1957 гг.), 1968 г., скульптор Ф.Д.Фивейский, архитектор В.М.Романовский, габбро, мрамор",Культура ,Архитектура,169197318.0,8623,1307.0
8426,"Надгробие Героя Советского Союза И.И.Дондыша, 1945 г., ск. В.И.Мухина, бронза, мрамор, гранит",Культура ,Архитектура,7684731.0,5548,1343.0
8427,"Надгробие Е.Б.Бош, 1930 г., ск. С.Д.Меркуров, бронза, гранит",Культура ,Архитектура,13380336.0,6561,1735.0
8428,"Надгробие Е.Н.Немирович-Данченко, 1939 г., ск. И.Д.Шадр, мрамор",Культура ,Архитектура,7687268.0,5573,1735.0
8429,"Надгробие З.П.Лодий, 1961 г., ск. Е.Ф.Балашева, арх. Л.М.Холмянский, мрамор, гранит, габбро",Культура ,Архитектура,13380852.0,6922,1735.0
8430,"Надгробие И.И.Блажевича, 1947 г., ск. Б.Ф.Лоренцов, бронза",Культура ,Архитектура,7739968.0,5936,1735.0
8431,"Надгробие И.И.Китайгородского, 1967 г., ск. Р.Б.Посядо, арх. Р.А.Карклин, шлакоситалл, мрамор",Культура ,Архитектура,7820504.0,6254,1735.0
8432,"Надгробие И.М.Москвина, 1961 г., ск. В.Е.Дыгаль, арх. А.А.Усачев, мрамор, гранит, габбро",Культура ,Архитектура,7824978.0,6284,1735.0
8433,"Надгробие И.С.Асмус, 1949 г., ск.М.Б.Эпштейн, мрамор",Культура ,Архитектура,13380845.0,6919,1735.0
8434,"Надгробие И.Я.Хургина, 1929 г., ск. И.Ф.Рахманов, гранит",Культура ,Архитектура,7831997.0,6332,1735.0
8435,"Надгробие К.Г.Сталь, 1856 г., ск. мастерской Кампиони, мрамор, гранит, бронза",Культура ,Архитектура,7823060.0,6270,677.0
8436,"Надгробие К.Ю.Давыдова, 1890 г., ск.Р.Р.Бах, бронза, мрамор",Культура ,Архитектура,7716857.0,5789,677.0
8437,"Надгробие М.А.Пешкова, 1936 г., ск. В.И.Мухина, серый мрамор",Культура ,Архитектура,7811693.0,6207,1735.0
8438,"Надгробие М.Г.Манизера, 1971 г., ск-ры Р.М.Манизер, И.Е.Рожин, гранит",Культура ,Архитектура,7773483.0,6080,1735.0
8439,"Надгробие М.Г.Савицкой-Бурджаловой, 1912 г., ск. неизвестен, белый мрамор",Культура ,Архитектура,7817690.0,6234,1735.0
8440,"Надгробие М.Д.Павловича-Вельтмана, 1929 г., ск. С.Д.Меркуров, гранит",Культура ,Архитектура,7676274.0,5476,1735.0
8441,"Надгробие Мити Дмитрова, 1937 г., ск. В.Валев, мрамор, гранит",Культура ,Архитектура,13381217.0,7183,1735.0
8442,"Надгробие Н.В.Майорова, 1951 г., ск. С.Д.Меркуров, бронза, гранит",Культура ,Архитектура,7653087.0,5281,1735.0
8443,"Надгробие Н.К.Жембровского, 1949 г., ск. Е.А.Янсон-Манизер, мрамор",Культура ,Архитектура,7736683.0,5918,1735.0
8444,"Надгробие Н.Н.Богословского, 1950 г., ск. Е.А.Токарев, гранит",Культура ,Архитектура,13381319.0,7265,1735.0
8445,"Надгробие Н.Н.Златовратского, 1911 г., ск. А.Н.Златовратский, мрамор, гранит",Культура ,Архитектура,7633441.0,5110,4695.0
8446,"Надгробие Н.Н.Поликарпова, 1948 г., ск. С.Д.Меркуров, бронза",Культура ,Архитектура,7832388.0,6335,1735.0
8447,"Надгробие Н.С.Аллилуевой, 1933 г., ск. И.Д.Шадр, мрамор",Культура ,Архитектура,13380882.0,6943,1735.0
8448,"Надгробие Н.Ф.Погодина, 1965 г., ск. А.П.Кибальников, гранит, габбро",Культура ,Архитектура,13380874.0,6936,1735.0
8449,"Надгробие Нади Шаталиной, 1946 г., ск.Н.В.Крандиевская, мрамор",Культура ,Архитектура,13381218.0,7184,1735.0
8450,"Надгробие О.Ю.Шмидта, 1960 г., ск. С.Т.Коненков, арх. Л.Н.Кулага, мрамор, лабрабор, габбро",Культура ,Архитектура,7623062.0,5021,1735.0
8451,"Надгробие П.Н.Сакулина, 1931 г., ск. Л.В.Шервуд, белый мрамор",Культура ,Архитектура,13380654.0,6785,1735.0
8452,"Надгробие П.П.Палена, 1840 г., ск. В.И.Демут-Малиновский, бронза, гранит",Культура ,Архитектура,7617304.0,4974,677.0
8453,"Надгробие П.С.Аллилуева, 1938 г., ск. С.Д.Меркуров, гранит",Культура ,Архитектура,7765663.0,6073,1735.0
8454,"Надгробие Р.М.Глиэра, 1961 г., ск. М.К.Аникушин, бронза, гранит",Культура ,Архитектура,7632023.0,5096,1735.0
8455,"Надгробие С.В.Герасимова, 1967 г., ск. Е.Ф.Белашева, гранит",Культура ,Архитектура,7707606.0,5721,1735.0
8456,"Надгробие С.Ф. и С.В.Булаковских, 1949 г., ск. неизвестен, мрамор, гранит",Культура ,Архитектура,7745861.0,5973,1735.0
8457,"Надгробие С.Э.Егоровой, 1949 г., ск. Н.В.Крандиевская, мрамор, гранит",Культура ,Архитектура,13381147.0,7137,1735.0
8458,"Надгробие Т.А.Цанаевой Т.А.Цанавой, 1948 г., ск. Г.И.Мотовилов, мрамор",Культура ,Архитектура,7833482.0,6374,1735.0
8459,"Надгробие Т.М.Фрунзе, 1948 г., ск. Ж.Кишфалуди, Штробль, бронза, гранит",Культура ,Архитектура,7715980.0,5783,1735.0
8460,"Надгробие Тарасова Н.Л. с оградой, 1990-е гг., скульп. Андреев Н.А.Камень, железо кованое",Культура ,Архитектура,7674995.0,5463,1343.0
8461,"Надгробие Э.К.Тиссе, 1965 г., ск. Л.Е.Кербель, арх. В.Н.Датюк, габбро",Культура ,Архитектура,13380970.0,7005,1735.0
8462,"Надгробие Ю.К.Озола, 1948 г., ск.И.А.Рабинович, мрамор",Культура ,Архитектура,13380518.0,6688,1735.0
8463,"Надгробие Ю.Н.Зыкова, 1947 г., ск. Н.В.Крандиевская, гранит",Культура ,Архитектура,13380975.0,7008,1735.0
8464,"Надгробие Юдина Константина Константиновича, кинорежиссера (1896-1957 гг.), скульптор Н.П.Ходатаев",Культура ,Архитектура,37247673.0,8355,1735.0
8465,"Надгробие Я.Н.Федоренко, 1949 г., ск. Е.В.Вучетич, бронза",Культура ,Архитектура,7804942.0,6168,1735.0
8466,"Надгробие Я.С.Маршака, 1947 г., ск. С.Д.Лебедева, мрамор, гранит",Культура ,Архитектура,13380669.0,6792,1735.0
8467,"Надгробие братьев Рафаила и Роберта Адельгейм, 1935 г., ск.Л.Алшкони, мрамор, гранит",Культура ,Архитектура,7824501.0,6281,677.0
8468,Надгробие на безымянной могиле в виде усеченной пирамиды конец XVIII-начало XIX вв.,Культура ,Архитектура,7783887.0,6088,677.0
8469,"Надгробие на могиле А.В.Логановского, 1855 г.",Культура ,Архитектура,7687408.0,5574,4695.0
8470,"Надгробие на могиле А.П.Чехова (1860-1904), 1908 г., худ.-арх. Л.М.Браиловский, мрамор, бронза",Культура ,Архитектура,7652381.0,5274,1735.0
8471,"Надгробие на могиле Александре и Анастасии Сафоновым (1885, 1883-1898) (с оградой), красный гранит",Культура ,Архитектура,7809206.0,6192,4695.0
8472,"Надгробие на могиле Бабурина Д.П., 1900 г.",Культура ,Архитектура,7806877.0,6180,4695.0
8473,"Надгробие на могиле Бавастро Александра (-1910) Данцигера Эдуарда (-1876) 1910-е гг. скульпторы Дзюбанов (модель), Игнатов (эскиз), Кабанов",Культура ,Архитектура,7641984.0,5178,677.0
8474,"Надгробие на могиле Бардыгиной Марии Алексеевны (1888-1913), 1900-е гг.",Культура ,Архитектура,13381522.0,7409,1735.0
8475,"Надгробие на могиле Богданова Анатолия Петровича (1834-1896), к.XIX в., архитектор Быковский К.М., мастерская М.Д.Кутырина",Культура ,Архитектура,7809975.0,6199,1735.0
8476,"Надгробие на могиле Бородулина Дмитрия Андреевича (1854-1896), народника",Культура ,Архитектура,13380530.0,6697,4695.0
8477,"Надгробие на могиле Боткина Дмитрия Коновича (-1829), московского купца, чаеторговца",Культура ,Архитектура,13780691.0,8213,1671.0
8478,"Надгробие на могиле Бубнова Сергея Федоровича (1851-1909), н.XX в.",Культура ,Архитектура,7715495.0,5782,1735.0
8479,"Надгробие на могиле Бурышкина Афанасия Васильевича (1862-1912), 1916 г., ск. Крафт К.Ф.",Культура ,Архитектура,7730688.0,5883,1735.0
8480,Надгробие на могиле Быковского Константина Михайловича (1841-1906),Культура ,Архитектура,7629231.0,5072,4695.0
8481,"Надгробие на могиле Вульферт Софьи Николаевны (1848-1903), н. XX в.",Культура ,Архитектура,13381250.0,7208,1735.0
8482,"Надгробие на могиле Давыдов Денис Васильевич (1784-1839), сер. XIX в., 1953 г. ск. Рудаков",Культура ,Архитектура,7695906.0,5650,1735.0
8483,Надгробие на могиле Де-Лазари Евгении Иосифовны (1882-1949),Культура ,Архитектура,7801249.0,6146,677.0
8484,"Надгробие на могиле Дебан-Скоротецкого Викентия Ивановича (1793-1855), 1855 г., мастерская С.Кампиони ()",Культура ,Архитектура,7649650.0,5249,677.0
8485,"Надгробие на могиле Дювернуа Николая Львовича (1836-1906), к.XIX в., мастерская Павлова, Москва",Культура ,Архитектура,7681422.0,5518,1735.0
8486,"Надгробие на могиле Жегиной Екатерины Францевны (1831-1883), 2 пол. XIX в.",Культура ,Архитектура,13380926.0,6971,677.0
8487,"Надгробие на могиле И.И. и А.И. Приклонских, XIX в.",Культура ,Архитектура,13381071.0,7079,4695.0
8488,"Надгробие на могиле Л.М.Полякова (1906-1965), архитектора, автор Е.Стамо, мрамор",Культура ,Архитектура,7626194.0,5048,1735.0
8489,Надгробие на могиле Левенсон Ф.Г. и К.Ф.,Культура ,Архитектура,7698476.0,5671,4695.0
8490,"Надгробие на могиле Левенштейна Отто Антоновича (1815-1863), предпринимателя, благотворителя",Культура ,Архитектура,13380503.0,6677,677.0
8491,"Надгробие на могиле Лиона Георга (1863-1909), Рожновой Александры Ивановны (1849-1912) 1910-е гг. мастерская «Роб.Гвиди СПб»",Культура ,Архитектура,13380512.0,6684,677.0
8492,"Надгробие на могиле М.А. Светлова (1903-1964) поэта, драматурга, ск. Э.И. Неизвестный, гранит, бронза, кон. 1960-х гг.",Культура ,Архитектура,13380809.0,6891,1735.0
8493,"Надгробие на могиле Мак-Гилла Роберта (-1893), конец XIX в.",Культура ,Архитектура,7692938.0,5622,677.0
8494,"Надгробие на могиле Маята Владимира Матвеевича (1876-1954), архитектора",Культура ,Архитектура,13381257.0,7215,677.0
8495,"Надгробие на могиле Мерлина Апполона Евграфовича (1804-1864), к. XIX в.",Культура ,Архитектура,13380223.0,6480,1735.0
8496,"Надгробие на могиле Мравинской Ольги Михайловны (1844-1894), к.XIX в.",Культура ,Архитектура,7657110.0,5323,1735.0
8497,Надгробие на могиле Муравина Льва Давыдовича (1906-1974),Культура ,Архитектура,7710301.0,5741,677.0
8498,"Надгробие на могиле Мюллер Эммы (1866-1909), начало XX в.",Культура ,Архитектура,13380792.0,6878,677.0
8499,"Надгробие на могиле О.Л.Книппер-Чеховой (1868-1959), автор неизвестен, мрамор, бронза",Культура ,Архитектура,13380765.0,6855,1735.0
8500,Надгробие на могиле Овера Александра Ивановича (1804-1864) 2-я половина XIX в.,Культура ,Архитектура,7761061.0,6065,677.0
8501,"Надгробие на могиле П.Г. Чехова (1825-1898), кон. 1890-х гг., автор неизвестен, бронза",Культура ,Архитектура,13381062.0,7073,1735.0
8502,"Надгробие на могиле Плещеева Алексея Николаевича (1825-1893), 1891 г., ск. Л.Бернштам",Культура ,Архитектура,13381169.0,7146,1735.0
8503,"Надгробие на могиле Россинского Матвея Матвеевича (1779-1823), н.XIX в.",Культура ,Архитектура,7753948.0,6032,1735.0
8504,"Надгробие на могиле Рубин Брониславы, (1887-1913 гг.), нач XX в., архитектор П.М. () Игнатьев, скульптор П.В.Дзюбанов, гранитная мастерская Д.И.Кабанова",Культура ,Архитектура,7636330.0,5129,677.0
8505,Надгробие на могиле Рыкаловой Надежды Васильевны (1824-1914),Культура ,Архитектура,13380958.0,6998,4695.0
8506,"Надгробие на могиле С.А.Усова, 1886 г.",Культура ,Архитектура,7815189.0,6227,4695.0
8507,Надгробие на могиле Салаева Федора Ивановича (1829-1879),Культура ,Архитектура,7826225.0,6292,4695.0
8508,"Надгробие на могиле Соловьева Сергея Михайловича (1820-1879), к.XIX в., ск. Кафка В.А., к.1990-х гг. ск. Хомутов В.",Культура ,Архитектура,13380221.0,6478,1735.0
8509,"Надгробие на могиле Страхова, 1855 г., мастерская Кампиони",Культура ,Архитектура,7650345.0,5257,4695.0
8510,Надгробие на могиле Текутьевой Юлии Александровны (1785-1821) 1821 г.,Культура ,Архитектура,7753153.0,6026,677.0
8511,"Надгробие на могиле Тимистера Леонида Ивановича (1844-1905), предпринимателя, благотворителя",Культура ,Архитектура,13381355.0,7294,677.0
8512,"Надгробие на могиле Тимофеева Василия Ивановича (1783-1850), сер. XIX в.",Культура ,Архитектура,13380270.0,6516,1735.0
8513,"Надгробие на могиле Толстых и Перьфильевой П.Ф., сер. XIX в.",Культура ,Архитектура,7748308.0,5991,4695.0
8514,"Надгробие на могиле Тольского Николая Алексеевича (1832-1891), врача-педиатра",Культура ,Архитектура,13380571.0,6726,4695.0
8515,Надгробие на могиле Третьяковой Зинаиды Александровны (1837-1913) - жены Тертьякова С.В. И Третьяковой Софья Сергеевна (1867-) - дочери Третьякова С.В.,Культура ,Архитектура,13780585.0,8126,1671.0
8516,"Надгробие на могиле Третьяковых - Анны Ивановны, Натальи Ивановны, Марии Ивановны, Елизаветы Ивановны(кузин П.М. и С.М Третьяковых)",Культура ,Архитектура,13780554.0,8103,1671.0
8517,"Надгробие на могиле Улановой Галины Сергеевны (1910-1998), балерины, ск. Ф.Д. Фивейский, мрамор, 2001 г.",Культура ,Архитектура,7743811.0,5962,1735.0
8518,"Надгробие на могиле Харузина Николая Ивановича (1831-1880), к. XIX в.",Культура ,Архитектура,7694144.0,5632,1735.0
8519,"Надгробие на могиле Челышевой Прасковьи Даниловны, 1848 г.",Культура ,Архитектура,7628992.0,5070,4695.0
8520,"Надгробие на могиле генерал-лейтенанта Волкова Ф.А. (1898-1954) Герой Советского Союза, ск. Г.Н. постников, гранит, 1957",Культура ,Архитектура,13381518.0,7406,1735.0
8521,"Надгробие на могиле: - Фульда Хелен (1869-1885 гг.), - Фульда Софи (1874-1880 гг.), ограда, конец XIX - начало XX вв.",Культура ,Архитектура,13380366.0,6582,677.0
8522,"Надгробие на семейном захоронении Гарновских, кон. XIX в., итальянский скульптор () - Гарновской Марии Николаевны, (1862-1895 гг.) - Горновской Изабели (-1887 гг.)",Культура ,Архитектура,13381027.0,7045,677.0
8523,"Надгробие на семейном захоронении Кирхгоффов, 1890-е гг. - нач. ХХ в.: - Кирхгоффа Александра (1843-1893 гг.), - Кирхгофф Клары (1851-1917 гг.)",Культура ,Архитектура,7833467.0,6363,677.0
8524,Надгробие на семейном захоронении Купфер,Культура ,Архитектура,7641284.0,5171,4695.0
8525,Надгробие на семейном захоронении Миловых,Культура ,Архитектура,13380786.0,6873,4695.0
8526,"Надгробие на семейном захоронении Пло, 1910-е гг., скульптор И.Керзин () - Пло Леона Францевича, (1853-1905 гг.) - Пло Софии Людвиговны (1859-1905 гг.)",Культура ,Архитектура,7755199.0,6044,677.0
8527,"Надгробие на семейном захоронении Феттеров, нач. ХХ в., скульптор А.С.Голубкина - Феттера Николая, (1855-1912 гг.) - Феттер Амалии (урожденная Хинкель), (1855-1885 гг.)",Культура ,Архитектура,13381367.0,7300,677.0
8528,"Надгробие на семейном захоронении Эрлангеров, кон. ХIХ в., итальянский мастер - Эрлангера Максима, (1835-1886 гг.) - Эрлангер Амелии, (1838-1899 гг.)",Культура ,Архитектура,7820167.0,6251,677.0
8529,"Надгробие на семейном захоронении фон Вогау, кон. XIX в. - нач. XX в.:- Ф.М. фон Вогау (1807-1880 гг.), - Эмилии фон Вогау (урожденная Рабенек) (1815-1890 гг.), Отто фон Вогау (1842-1904 гг.)",Культура ,Архитектура,662244066.0,8726,677.0
8530,"Надгробие на семейном захоронении, Кобылко, нач. ХХ в., скульптор В.А.Кафка, мастерская Н.А.Захарова - Кобылко Юзефа, (1884-1942 гг.) - Островского Юзефа, (-1930 гг.)",Культура ,Архитектура,7711683.0,5751,677.0
8531,"Надгробие семьи Кампиони, 1840 г., ск.Кампиони, бронза, гранит",Культура ,Архитектура,7754932.0,6042,677.0
8532,"Надгробия на могилах Страхова Н.Б., 1885 г., Страховой Е.Ф., 1847 г.",Культура ,Архитектура,7637440.0,5139,4695.0
8533,"Надгробия семейного захоронения Пуговкиных, XIX в.:",Культура ,Архитектура,37330623.0,8470,2697.0
8534,"Надгробное сооружение на могилах Третьякова П.М., Третьякова С.М., Третьяковой В.Н.,Боткина А.П., выполнено по проекту В.М. Васнецова и И.С. Остроухова",Культура ,Архитектура,7659283.0,5342,1735.0
8535,"Наземный вестибюль станции метрополитена «Площадь революции», 1947 г., арх. Ю.П.Зенкевич, худ. В.Ф.Бордиченко (интерьеры вестибюля)",Культура ,Архитектура,169197513.0,8630,110.0
8536,"Народный дом Алексеевский (с 1934 г. - Центральный дом кино), кон. XIХ - нач. ХХ вв., арх. Стамо Е.М.",Культура ,Архитектура,2953327.0,2053,137.0
8537,Народный парк «Автомобилист»,Парки,Досуг,37367483.0,19160,852.0
8538,Народный парк «Автомобилист»,Спорт,Фитнес,613185232.0,15680,852.0
8539,Народный парк «Исток»,Парки,Досуг,4331976.0,19060,764.0
8540,Народный парк «Покровский»,Парки,Досуг,4331988.0,19071,3508.0
8541,Народный парк «Сквер имени Антона Павловича Чехова»,Спорт,Фитнес,930207308.0,15949,1489.0
8542,Народный парк «Чертановское подворье»,Парки,Досуг,4331971.0,19055,2216.0
8543,Народный парк «Южный дворик»,Парки,Досуг,4331985.0,19069,1277.0
8544,Народный парк «Яблоневый сад в Капотне»,Парки,Досуг,4332010.0,19092,2857.0
8545,Народный парк Головановский,Парки,Досуг,930213616.0,16395,557.0
8546,Народный парк Кожуховский,Парки,Досуг,4331990.0,19073,2881.0
8547,Народный парк Хлобыстова,Парки,Досуг,909730394.0,19734,777.0
8548,Народный парк Яблоневый сад,Парки,Досуг,323411823.0,19628,4112.0
8549,Народный парк вдоль Кантемировской улицы,Парки,Досуг,4331974.0,19058,2578.5
8550,Народный парк имени Надежды Рушевой,Парки,Досуг,4331989.0,19072,2718.0
8551,Народный парк по Головановскому переулку,Парки,Досуг,4331993.0,19076,648.5
8552,Народный парк по улице Космонавта Волкова,Парки,Досуг,4331996.0,19078,787.0
8553,Народный парк у кинотеатра «Баку»,Парки,Досуг,4331992.0,19075,557.0
8554,Народный парк – Парк спорта,Парки,Досуг,4331981.0,19065,5380.0
8555,Народный сквер,Парки,Досуг,64367058.0,19360,647.0
8556,Наставнический сквер,Парки,Досуг,323528920.0,19635,1742.0
8557,"Настенные росписи в холле Института нефтехимической и газовой промышленности им. И.М.Губкина, художник Филатчев О.П., 1976 г.",Культура ,Архитектура,2954419.0,2432,230.0
8558,"Начальное училище, 1910-1911 гг., арх. А.А.Остроградский. Мозаичное панно на главном фасаде, 1911 г., худ. С.С.Чехонин",Культура ,Архитектура,2952909.0,1889,74.0
8559,Нежинский бульвар,Парки,Досуг,167788867.0,19452,1896.5
8560,Некоммерческое партнерство Спортивный физкультурно-оздоровительный комплекс «Кунцево»,Спорт,Водный спорт,904450932.0,13483,616.0
8561,"Некрополь Донского монастыря, XVIII-XX вв.",Культура ,Архитектура,7687773.0,5578,878.0
8562,Некрополь Новодевичьего монастыря XVII в. - 1920-е гг.,Культура ,Архитектура,886079683.0,8882,1307.0
8563,"Некрополь Новодевичьего монастыря, XVI-XX вв.",Культура ,Архитектура,7656809.0,5319,1735.0
8564,"Некрополь Спасо-Андронникова монастыря, XIX-XX вв.",Культура ,Архитектура,881477042.0,8868,1133.0
